"id","targeting_score","visual_appeal","contextual_relevance","headline_length","cta_strength","position_on_page","ad_format","age_group","gender","location","time_of_day","day_of_week","brand_familiarity","device_type","ad_frequency","market_saturation","seasonality","headline_sentiment","headline_word_count","headline_power_words","body_text_length","body_word_count","body_sentiment","headline_question","headline_numbers","body_keyword_density","body_readability_score","CTR"
4386,8,4.96001267245587,0,44,2,"Side Banner","Video","18-24","Female",NA,"Morning","Friday",1,"Mobile",8,2,1,1.22347975933421,6,1,8,2,-1.30795388135122,0,0,0.0165041442960501,64.2229159362614,0.345099080122256
8974,11,2.93343567260223,1,7,2,"Side Banner","Image","45-54","Female","West","Afternoon","Wednesday",9,"Mobile",7,7,1,1.61783658591664,2,1,37,2,0.627664740821378,1,1,0.0913739720126614,57.0603761938401,0.359475891301347
2397,8,1.64136884261386,0,47,4,"Top Banner","Text","35-44","Male","South","Evening","Wednesday",1,"Desktop",8,4,0,-0.0862993710651789,13,1,2,40,2.00684181399628,1,1,0.080143594131805,57.926719263196,0.342401560614605
8817,10,-0.109392305732277,0,55,5,"In-Content","Text","18-24","Male","West","Evening","Thursday",11,"Mobile",3,2,0,-2.17179592835618,8,0,150,28,2.01425382484721,0,1,0.02002809680067,74.3223043391481,0.348250160554626
9098,9,2.29489650731324,1,26,1,"Top Banner","Video",NA,"Female","Midwest","Evening","Friday",4,"Desktop",9,1,0,-1.07471323124089,5,1,59,2,1.30091143773549,1,0,0.0752793467487209,95.5748140346259,0.352162205010183
4372,9,6.24038646832394,0,NA,3,"In-Content","Video","35-44","Male","Midwest","Morning","Tuesday",3,"Mobile",3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.358966492912989
6482,7,3.7340090401656,1,30,8,"Top Banner","Image","35-44","Male","South","Afternoon","Saturday",1,"Mobile",9,9,1,0.0825943755661564,5,0,5,7,-0.243541840120884,1,0,0.0496997423167341,54.407023137901,0.377014874851947
3586,3,8.5556040744564,1,46,3,"Side Banner","Video","18-24","Female","West","Morning","Wednesday",9,"Mobile",9,3,1,0.836661270072573,4,1,11,13,-1.95934809318525,0,0,0.0746639148960821,61.3271587179042,0.384888045166255
9264,3,7.64755770181043,0,NA,10,"Top Banner","Image","25-34","Female","South","Evening","Monday",4,"Mobile",6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376719369247616
5448,10,-1.49129961375767,0,27,1,"Side Banner","Image","18-24","Female","West","Morning","Thursday",10,"Mobile",7,3,1,-0.910950281290403,5,0,49,0,0.451204993423991,1,0,0.0897317052213475,87.7153275418095,0.377177981968528
6962,4,9.09745199531541,0,24,2,"Top Banner","Video","45-54","Female","Northeast","Afternoon","Friday",4,"Mobile",3,2,0,0.950775922020272,6,1,12,10,-2.2993633140538,0,0,0.0216933192568831,50.6890147109516,0.37135056855698
4182,1,9.98095394840852,1,27,6,"Side Banner","Video","18-24","Male","Midwest","Evening","Friday",4,"Desktop",5,1,1,-3.19231058265206,6,1,23,6,-3.77163217683722,1,1,0.0537641886458732,70.627874485217,0.378627080528196
5535,5,10.2387600638726,0,45,5,"Top Banner","Text","25-34","Female","Midwest","Afternoon","Thursday",1,"Mobile",8,7,0,4.46655943355726,15,1,63,23,0.712095787924132,1,1,0.0108725338871591,80.8656647335738,0.369352508899961
4338,9,1.11096276367935,1,42,5,"In-Content","Video","25-34","Female","West","Afternoon","Friday",6,"Mobile",1,12,0,2.57431157746768,6,0,1,18,1.9846069968199,0,0,0.0252259995648637,53.4152608946897,0.388256673209552
7466,7,10.1850882681992,0,10,6,"In-Content","Image","35-44","Male","Midwest","Morning","Friday",8,"Mobile",10,3,1,0.759977471339915,5,1,48,8,-2.07272365557313,1,0,0.0416359983570874,86.7916240007617,0.377104697863506
6036,3,12.0407151590114,1,10,0,"Top Banner","Video","25-34","Female","Midwest","Night","Friday",2,"Mobile",9,2,1,-0.990143417598768,5,1,37,6,0.467096997903068,0,0,0.075914681723807,84.6349623287097,0.379557498466026
4440,NA,NA,NA,30,NA,"Top Banner","Video","45-54","Male","Northeast","Morning","Wednesday",NA,"Mobile",8,NA,0,1.25468923001894,6,1,12,10,4.7732386962466,1,1,0.0271114628971554,56.0619670548476,0.384774042864983
8618,7,4.19404054924379,1,47,2,"Top Banner","Text","25-34","Male","Midwest","Morning","Tuesday",12,"Desktop",10,5,1,-2.00264202736868,11,1,179,25,-3.71519916671934,0,0,0.0157303620316088,61.4512648433447,0.387112434977308
2509,7,7.90964834311046,1,47,1,"In-Content","Text","18-24",NA,"West","Afternoon","Friday",8,"Mobile",7,3,1,1.64488598240254,11,1,171,35,0.456319110906049,0,0,0.0250136549444869,70.8277093595825,0.389745514000821
8388,6,8.89045370437897,0,48,4,"In-Content","Video","55-64","Female","West","Afternoon","Saturday",3,"Mobile",7,3,0,-0.662146081528874,10,1,78,13,-2.52795409070025,1,0,0.0612957301386632,54.891761764884,0.392251069078785
7606,9,7.13248393456517,0,26,4,"Side Banner","Video","35-44","Male","West","Morning","Thursday",2,"Mobile",1,3,1,-1.455413983884,5,1,53,20,2.04794465038125,1,0,0.0962445333367214,86.6543980198912,0.369130376492994
8405,7,10.9580207559504,0,25,4,"Top Banner","Text","25-34","Male","West","Afternoon","Tuesday",2,"Mobile",2,5,1,-3.11543879695307,12,1,91,13,-1.37949925945723,0,0,0.0658543776068836,77.6550662470981,0.395079273611627
2423,5,11.1407994842941,0,28,2,"Side Banner","Image","18-24","Male","South","Evening","Wednesday",1,"Mobile",4,3,0,-3.30599069398747,5,0,37,4,-0.115014477938762,1,0,0.0900138866645284,57.7233417774551,0.383165106721022
3509,1,8.00968823110593,0,36,11,"Top Banner","Video",NA,"Male","Midwest","Evening","Wednesday",2,"Mobile",5,6,1,-2.75024649639207,8,1,38,8,1.37786195352046,0,1,0.0852609014394693,89.9518088903278,0.368089895577839
8658,10,5.67410907827244,0,30,4,"In-Content","Image","25-34","Female","Midwest","Afternoon","Saturday",3,"Desktop",2,5,0,-2.26871008204279,3,1,4,10,-2.27969491071614,0,0,0.0567446102690883,94.1748010460287,0.382372074422706
2012,NA,NA,NA,38,NA,"In-Content","Video","25-34","Female","South","Afternoon","Monday",NA,"Tablet",3,NA,0,-0.0427226021572141,7,0,29,17,0.462144036394758,1,0,0.0454730451619253,67.6627930137329,0.37105754816234
3304,10,7.38113922657728,0,78,2,"Top Banner","Text","35-44","Female",NA,"Evening","Tuesday",3,"Mobile",9,4,0,-0.572309056147412,12,0,116,35,-0.180161770858642,1,1,0.0852984247892164,71.556759532541,0.382467576364512
4653,6,11.4419513942049,0,76,3,"In-Content","Text","18-24","Male","South","Evening","Tuesday",5,"Desktop",5,6,0,2.7552054101208,15,0,195,31,-0.952816446468076,1,0,0.0164236564841121,89.9636500282213,0.368700331973082
3050,3,11.7409932138869,0,23,0,"In-Content","Text",NA,"Female","West","Night","Monday",3,"Desktop",4,11,1,-0.41112093408326,7,1,194,18,0.498331925853823,1,1,0.0907810442498885,77.6208223542199,0.387015418785084
7423,3,10.5490576250561,0,24,2,"In-Content","Image","35-44","Female","West","Afternoon","Wednesday",2,"Mobile",9,3,0,-1.14383058884397,4,0,19,5,-1.05581238105326,0,1,0.0684218953223899,86.9167816825211,0.369294665480425
3097,2,11.2363407416226,1,12,5,"Side Banner","Video","18-24","Female","Northeast","Night","Tuesday",2,"Mobile",1,1,0,-2.43584592059314,3,0,30,11,-0.59806991758196,1,0,0.0693952198978514,55.8227288187481,0.386570007985033
7301,5,11.2774475612866,0,38,2,"Side Banner","Text",NA,"Female","Midwest","Morning","Saturday",3,"Mobile",2,1,0,2.37590885031334,6,0,181,1,-3.81855145999061,0,0,0.0292953063501045,57.3018627706915,0.375056775704698
9776,7,4.05054091224874,1,23,8,"Side Banner","Image","18-24","Female","Midwest","Afternoon","Friday",6,"Mobile",2,5,0,0.224247208767815,5,0,38,8,1.85664596007854,1,1,0.0912692093290389,84.631503012497,0.369192877324327
7848,9,-1.97253750068417,0,47,5,"In-Content","Video","25-34","Female","West","Morning","Tuesday",0,"Mobile",6,2,0,1.98666759191879,6,1,82,5,-0.351637334196395,1,1,0.0893053203844465,50.1466814312153,0.391039385979126
3802,9,7.33560131398144,0,27,3,"Top Banner","Image",NA,"Female","Midwest","Night","Tuesday",2,"Mobile",5,4,0,1.8378730352586,3,0,37,2,-0.618439030256493,0,1,0.030567205066327,93.5591556248255,0.368375895429427
4066,3,6.83780645465409,1,53,7,"Top Banner","Video","18-24","Female","South","Afternoon","Sunday",3,"Mobile",4,5,0,-0.612900278825344,6,1,34,0,0.698944959984385,0,0,0.0955660597444512,68.40744294459,0.378140488729837
7099,7,10.4533357414479,0,11,3,"In-Content","Image","25-34","Female","Northeast","Evening","Thursday",3,"Mobile",3,7,0,-2.56171942264791,5,1,3,9,-2.34078316069165,1,0,0.0747804617183283,96.3339616428129,0.372584079199003
3976,NA,NA,NA,NA,NA,"Side Banner","Video","25-34","Male","Northeast","Morning","Wednesday",NA,"Mobile",6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.374564640799151
8328,2,10.3603881208026,1,19,5,"Side Banner","Image","45-54","Female","Midwest","Night","Tuesday",3,"Desktop",9,7,1,0.466586663540668,5,1,45,2,0.550836900466292,1,0,0.0296520422236063,78.2227067858912,0.380440205240804
5867,5,9.76041667109525,1,29,2,"Top Banner","Text","18-24","Female","West","Night","Monday",8,"Mobile",4,2,1,-2.68429318309629,15,1,162,16,-1.2017034788176,1,0,0.0584757167473435,85.2010959060863,0.387326970932161
8783,3,10.7820117803013,1,18,1,"Top Banner","Image","25-34","Female","South","Afternoon","Monday",2,"Mobile",6,2,0,-1.82434144492966,4,1,25,8,0.0546838709801762,1,1,0.0217355817346834,68.1018896168098,0.395433033634257
6287,11,0.600997295675629,0,NA,2,"Side Banner","Video","18-24","Male","South","Afternoon","Friday",6,"Mobile",6,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392291265395368
7429,10,-2.90572505508955,1,29,9,"Side Banner","Image","25-34","Male","South","Evening","Friday",2,"Mobile",2,5,1,-0.693474706499236,4,0,3,3,0.155002121001522,1,1,0.0308870228682645,66.5043322485872,0.388909500366037
8973,6,10.1736503318781,1,14,5,"In-Content","Image","18-24","Male","Northeast","Afternoon","Tuesday",1,"Mobile",10,1,1,-1.8231810871154,3,1,5,1,-3.35269133685078,1,0,0.0134824707801454,89.1307284473442,0.393245299038927
5730,12,2.64178876944596,1,NA,2,"Side Banner","Text","25-34","Male","Northeast","Morning","Friday",4,"Mobile",6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378278160681475
6305,6,10.0154631482965,1,21,5,"Top Banner","Video","25-34","Female","South","Afternoon","Thursday",3,"Desktop",6,2,1,0.780407833928153,9,1,47,17,0.589228532015811,0,0,0.0143974556750618,84.2090599937364,0.38778116014309
6805,8,9.39004556575713,1,14,6,"Top Banner","Image","18-24","Male","South","Morning","Friday",11,"Mobile",1,6,0,1.01870531274318,5,1,43,0,-0.580804143389133,0,0,0.0459894518484362,52.8759410837665,0.374677065658334
7790,2,7.13094648074517,0,45,6,"Side Banner","Text","18-24","Female","Midwest","Afternoon","Wednesday",11,"Desktop",2,5,0,2.37460276727777,13,1,116,10,-0.407163028734817,0,0,0.0261475040297955,97.7468730532564,0.36981856295403
9940,3,7.71028251209642,1,14,6,"Top Banner","Image","18-24","Female",NA,"Morning","Tuesday",2,"Desktop",7,16,0,0.485420750175131,4,0,4,5,1.14714657531245,0,0,0.0772653398825787,58.3756341715343,0.383504483607801
1763,NA,NA,NA,25,NA,"In-Content","Image","35-44","Female","South","Morning","Friday",NA,"Mobile",10,NA,0,2.60409678734196,4,0,0,7,1.2603513731979,1,0,0.0300652968930081,72.0341852284037,0.381294965484109
7752,NA,NA,NA,39,NA,"In-Content","Video","45-54","Female","West","Morning","Thursday",NA,"Mobile",9,NA,1,-0.440656560845761,3,1,29,12,3.84949945369975,1,1,0.0519204464042559,73.8375221029855,0.389490710068949
2201,5,10.8615414665841,1,20,2,"In-Content","Image",NA,"Female","West","Afternoon","Monday",4,"Mobile",7,4,1,-1.20684164163773,3,1,31,6,-0.224899472432624,0,1,0.0896122445352376,59.8436659784056,0.373380270132462
7309,3,9.52598546964267,1,51,7,"Side Banner","Text","45-54","Male","Midwest","Morning","Sunday",2,"Desktop",4,11,1,0.0929789983733093,13,1,117,35,0.636557676693843,0,0,0.0942200186732225,53.8285953807645,0.39485394317
8019,4,10.5939663142901,1,21,3,"In-Content","Image","35-44","Male",NA,"Afternoon","Thursday",2,"Mobile",6,4,0,-0.261476044602514,2,1,20,6,-0.980713058148965,1,0,0.0580197049421258,61.2263800110668,0.38521803895006
9472,11,3.78323078568474,1,30,5,"Top Banner","Image",NA,"Female",NA,"Afternoon","Thursday",3,"Desktop",1,5,1,-2.42642999906907,3,1,26,9,0.226266143839123,0,1,0.0839522548252717,86.4855185733177,0.36903161535985
9845,1,9.7917359720988,1,22,3,"Side Banner","Image","35-44","Female","South","Afternoon","Thursday",6,"Mobile",3,4,1,-0.777676342008429,4,0,39,10,-1.79426545739133,1,0,0.0608260657009669,68.1610021740198,0.37191338037908
4219,2,7.33657915734846,1,18,11,"Side Banner","Image","18-24","Male","Midwest","Afternoon","Tuesday",8,"Mobile",3,4,1,-0.037272022050064,5,0,10,2,0.571470993168148,0,1,0.0869528993405402,98.8958053756505,0.373620161268493
1437,3,11.9839893572794,1,13,2,"Side Banner","Video","25-34","Female","South","Evening","Tuesday",3,"Mobile",4,2,0,-1.68685274266387,4,1,14,5,0.64988860434414,1,0,0.088276996484492,56.4320763107389,0.377626420752844
8061,10,-2.17038694754715,1,57,8,"Top Banner","Text","55-64","Male","Northeast","Morning","Wednesday",10,"Mobile",9,1,0,-1.27402193797193,6,0,116,13,-3.53634518010769,0,0,0.0517210456426256,83.5613278439268,0.385674292157469
4743,1,9.0203877345503,1,36,9,"Side Banner","Video","18-24","Male","West","Afternoon","Wednesday",4,"Mobile",9,1,0,-1.51144557533084,4,1,8,20,-1.7922975634944,1,1,0.0604695125529543,96.0643755272031,0.394112893502451
2085,11,2.42931522699588,0,NA,0,"In-Content","Image","18-24","Female","Northeast","Morning","Saturday",10,"Mobile",5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388183491671706
9000,NA,NA,NA,21,NA,"In-Content","Video","18-24","Female","South","Morning","Wednesday",NA,"Mobile",6,NA,0,-2.12468310522909,3,1,76,11,0.0875655498231281,0,0,0.0518685916974209,50.7109182304703,0.389909287310915
2981,1,-1.0999472129505,1,62,13,"Top Banner","Text","35-44","Male","South","Afternoon","Saturday",4,"Mobile",4,9,1,0.723977607544562,10,0,129,5,2.95969059576088,0,0,0.0820746685331687,78.7157043931074,0.393612487272038
5355,9,5.42467515973056,0,NA,1,"In-Content","Image","25-34","Female",NA,"Evening","Wednesday",7,"Mobile",9,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.372139686397314
5639,1,8.53208857912314,0,40,1,"Top Banner","Video","25-34","Male","Northeast","Afternoon","Tuesday",3,"Tablet",2,1,1,-2.37078092598699,5,1,59,15,4.80922075339307,0,0,0.0304477369831875,70.8780973218381,0.383340819989948
9643,4,9.1703485667893,1,27,1,"Side Banner","Video","18-24","Male","South","Afternoon","Monday",11,"Mobile",6,10,0,-1.091668586032,8,1,52,6,-0.94816048390861,0,1,0.0697215768625029,76.3223585905507,0.386486039823722
3630,9,-0.982979901725066,1,51,4,"Top Banner","Video","35-44","Female","South","Evening","Wednesday",4,"Mobile",6,1,0,-0.529357178481919,5,0,74,16,1.14424139020392,1,1,0.0833508442412131,64.015905756969,0.391634729607674
3862,12,1.32229635535418,0,55,1,"Top Banner","Video","45-54","Female","Northeast","Night","Saturday",3,"Desktop",6,1,1,-0.36651387995948,7,0,44,3,-1.31836380430194,1,1,0.0324922539689578,53.9885221514851,0.371125677813061
1544,1,10.4898694456131,1,27,3,"Side Banner","Video","45-54","Female","South","Afternoon","Wednesday",1,"Mobile",2,1,0,0.287377635147307,3,0,17,0,-0.848621680265308,1,0,0.0845001235301606,74.8762981034815,0.378782441339652
2806,9,6.72055584315153,1,50,2,"In-Content","Text","35-44","Male","West","Afternoon","Monday",1,"Mobile",7,3,0,-0.0104674488722023,12,0,67,4,2.55706149521581,1,1,0.0969149874593131,59.6436687861569,0.382547357066253
3595,NA,NA,NA,22,NA,"Top Banner","Video","25-34","Male","Northeast","Afternoon","Friday",NA,"Desktop",2,NA,0,0.750915438649063,3,0,80,20,-3.07189191445456,1,0,0.0308120862650685,76.7726971535012,0.373252404404869
8816,6,8.96682608209665,1,27,7,"Side Banner","Text","35-44","Male",NA,"Afternoon","Sunday",7,"Mobile",6,3,0,-1.33869933958911,14,0,49,37,3.25671266991476,1,1,0.0731825103005394,70.6259548431262,0.383356388461682
7358,NA,NA,NA,38,NA,"Side Banner","Video","25-34","Female","Midwest","Afternoon","Friday",NA,"Desktop",5,NA,0,-3.07159855227507,9,1,41,15,-3.76525926352397,0,0,0.0769472290761769,85.5835223803297,0.394096405718992
8609,7,4.94949853848588,1,20,9,"In-Content","Video","25-34","Male","South","Morning","Friday",3,"Mobile",5,2,0,-1.79239783649204,7,0,6,4,-0.418982095685533,0,1,0.0419177469378337,83.1980436807498,0.369386639634957
4952,9,6.87686749279508,0,19,3,"Side Banner","Video","18-24","Female","South","Night","Friday",1,"Mobile",6,2,1,-2.54351122934161,7,1,51,9,0.123437388777012,0,0,0.0159628866915591,90.7049143803306,0.376156658203366
8166,1,9.62111168685628,1,17,8,"Side Banner","Image",NA,"Female","Northeast","Afternoon","Thursday",7,"Mobile",4,5,1,-3.31544536445192,2,1,26,2,-0.857824419976749,0,0,0.0166488043568097,98.0140397557989,0.395779767001853
6753,2,11.0764330252154,0,29,1,"Top Banner","Image","45-54","Female","Northeast","Afternoon","Tuesday",1,"Mobile",6,6,0,0.00615119752629161,5,1,29,9,-0.709042686222782,0,1,0.0329281573579647,72.800340410322,0.394176370662289
2761,2,8.28147682007397,0,24,2,"Side Banner","Image","35-44","Male","Northeast","Morning","Sunday",5,"Mobile",10,6,1,1.37364241463716,3,1,13,3,0.532823916550985,1,1,0.0672841277183034,75.5413214908913,0.390204727167593
6746,3,10.1458109137962,0,53,5,"Top Banner","Video","18-24","Female","Northeast","Afternoon","Monday",3,"Mobile",10,6,1,-3.67032392203403,7,0,3,5,-0.092712146270409,1,0,0.0608529809769243,82.2917037876323,0.389237214658279
6117,13,0.684706497112427,1,83,3,"In-Content","Text","18-24","Other","West","Afternoon","Thursday",6,"Mobile",7,3,0,0.751638477140863,9,1,37,30,-2.04315594602042,0,0,0.0919064952130429,57.2388565749861,0.37379871512975
7684,5,10.2898110826997,0,57,0,"In-Content","Text",NA,"Male","South","Afternoon","Monday",1,"Mobile",1,3,0,3.29849742127456,7,0,57,8,0.858674490646082,0,1,0.0431223963038065,89.9969656020403,0.384191900186026
7347,9,7.69907459097052,0,33,5,"Top Banner","Text","18-24","Other","Midwest","Evening","Thursday",7,"Mobile",4,1,1,4.71584731575578,13,0,56,35,1.51311980060326,1,1,0.0532380238524638,52.9568969388492,0.376954655601098
3560,2,10.84152669482,1,11,1,"Side Banner","Image","18-24","Male","West","Afternoon","Sunday",2,"Mobile",7,0,1,-5.42130154510329,5,1,41,0,1.56818409846681,1,0,0.0878289891034365,57.4389824876562,0.38075331782897
7311,9,8.11443056075835,0,NA,4,"Side Banner","Video","18-24","Female","South","Morning","Tuesday",3,"Desktop",3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391440056577255
4599,8,10.0665686630545,0,21,1,"Side Banner","Image","25-34","Female","South","Afternoon","Wednesday",4,"Desktop",2,3,0,-1.74826329269389,3,0,20,8,-0.473621349127812,1,1,0.0855145960208029,56.1693924595602,0.380808103888831
3109,6,9.8191114872138,0,24,2,"Top Banner","Video","25-34","Male","South","Afternoon","Monday",5,"Mobile",4,2,1,0.264998957208389,6,1,9,20,-1.37372555088321,1,1,0.0801509443274699,84.2191493953578,0.383712045144171
9323,4,-0.290956233757635,0,75,18,"Side Banner","Text","25-34","Male","Northeast","Afternoon","Friday",6,"Desktop",5,4,0,-2.40762633335468,7,1,94,24,2.55699993148727,0,0,0.0282669866411015,92.9075076361187,0.407720092501557
2689,NA,NA,NA,29,NA,"Side Banner","Video","25-34","Male","South","Evening","Wednesday",NA,"Mobile",1,NA,1,-0.618438521262489,5,0,100,18,-2.04486955008117,0,1,0.0785187881230377,74.4205784401856,0.409953220732996
7497,8,8.52873088789422,0,22,1,"Side Banner","Image","35-44","Female","South","Night","Tuesday",2,"Mobile",9,4,1,0.341031381471676,2,0,29,8,-1.07987865979428,1,1,0.0269619237934239,67.3578513087705,0.426180892307346
7220,2,11.4851350847631,0,NA,1,"Side Banner","Image","55-64","Female","Northeast","Evening","Monday",3,"Desktop",9,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403096734008622
9468,3,7.2247070216178,1,NA,9,"Top Banner","Video","18-24","Female","West","Evening","Friday",0,"Mobile",2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.397069595708101
3696,5,9.51285048336738,1,38,2,"Top Banner","Video","25-34","Male","South","Evening","Monday",4,"Mobile",10,4,1,-0.493832940374144,8,0,84,13,0.859316461589895,0,0,0.033981902312953,85.1713907672092,0.403505249599036
7985,3,12.0523965733639,1,22,3,"Side Banner","Text","25-34","Female","South","Morning","Wednesday",2,"Mobile",9,6,1,0.0479487804818257,5,0,149,35,2.27741475626083,1,1,0.0542443808587268,52.1513193147257,0.406814538561057
6829,8,9.06672907835346,0,27,8,"Side Banner","Image","25-34","Female",NA,"Night","Monday",4,"Desktop",4,3,1,-0.00192540161036672,3,0,31,0,-1.64237983309506,1,1,0.0425476200133562,57.5441348250024,0.411583130701552
9554,6,7.53362267682983,1,28,4,"Top Banner","Image","45-54","Male","Northeast","Morning","Thursday",0,"Mobile",6,3,0,-0.617191135982437,5,0,31,3,-4.96086640608111,1,1,0.0574356510164216,58.0078071914613,0.403877210882594
2668,10,5.25974668377494,1,50,1,"Top Banner","Video","25-34","Male","South","Morning","Tuesday",2,"Desktop",1,1,0,-2.86383413516635,4,0,15,17,3.05059497000774,0,0,0.063690709436778,99.0068087819964,0.423739763011271
8768,0,11.2337139881083,1,17,1,"Top Banner","Image","18-24","Female","West","Evening","Friday",4,"Mobile",10,4,0,2.60684327939633,3,0,8,10,-0.443048850135781,0,0,0.0131565004726872,76.4683330664411,0.413872329671442
9068,3,10.334720154887,1,54,1,"In-Content","Video","25-34","Male","Midwest","Evening","Saturday",2,"Mobile",6,2,1,1.3240998196634,8,0,28,11,-0.953738771891085,0,1,0.0287884326954372,76.4555696980096,0.397726580258095
1531,7,6.66930079171129,1,36,8,"Top Banner","Video","45-54","Male","Northeast","Evening","Monday",1,"Desktop",3,3,1,1.53764926497965,6,1,20,11,0.46258284940684,0,0,0.0435177821386606,53.9342331350781,0.401476610294557
2047,10,7.53853291514517,1,46,1,"Side Banner","Video","25-34","Female","West","Morning","Monday",5,"Desktop",3,4,0,2.71864246729742,4,0,82,15,1.98656733355822,0,0,0.0725607864256017,52.7276524109766,0.408797474601967
4049,1,9.40634710440684,1,30,12,"In-Content","Video","55-64","Male","Midwest","Afternoon","Tuesday",7,"Mobile",7,2,0,-0.849125309982669,8,0,28,12,-3.34112855576214,1,1,0.0619431385747157,55.7524079456925,0.405963203679422
2063,9,7.6805524715015,0,21,7,"Side Banner","Text","25-34","Male","Midwest","Evening","Monday",4,"Mobile",7,5,0,1.36065438497849,11,0,164,18,-1.11908468239431,1,1,0.0287506052921526,50.9073251858354,0.408827284741691
9131,2,11.1032782028768,1,18,0,"Top Banner","Video","25-34","Female","Midwest","Evening","Sunday",3,"Mobile",5,4,0,-1.24649215836573,6,1,69,0,-1.78519547883066,1,1,0.0801894722902216,53.9857993368059,0.402354653613822
9619,10,4.56544227991825,0,25,2,"Side Banner","Video","35-44","Female","Midwest","Afternoon","Thursday",6,"Desktop",8,1,1,1.22645550376321,9,1,53,14,-0.865057173165644,0,0,0.0707113106478937,67.3542219679803,0.418687181104973
3445,10,8.19923583899002,1,28,6,"Side Banner","Video","35-44","Female","South","Afternoon","Wednesday",5,"Mobile",3,6,1,1.12541226790912,4,1,36,18,-1.08091592539712,1,1,0.0919530389783904,67.4220555112697,0.39818630697123
5968,9,6.66753621327312,1,10,8,"Side Banner","Image",NA,"Male","South","Afternoon","Sunday",3,"Mobile",2,3,0,0.529041904813481,5,1,1,1,-0.622735925155497,1,0,0.0434488794161007,92.5720751401968,0.428720938108363
6292,3,10.0699442032254,1,52,4,"Side Banner","Text","35-44","Female",NA,"Evening","Wednesday",1,"Mobile",10,1,1,0.903738399500851,8,0,22,27,0.0559745933352341,0,0,0.0585647098440677,94.552293419838,0.426314130179943
6733,11,8.31138198684738,1,25,2,"In-Content","Text","25-34","Male","West","Afternoon","Thursday",5,"Mobile",8,9,0,-2.74746562482103,13,0,113,33,3.845991364429,0,1,0.0413202259759419,92.8653722046874,0.409587090778139
7292,10,3.51659393314686,1,21,1,"In-Content","Image","35-44","Male","Midwest","Afternoon","Sunday",1,"Mobile",2,2,0,-3.1615974377607,4,0,32,2,-2.01257903192065,1,0,0.0790562036307529,54.4214557274245,0.404995962229417
1240,0,9.90085112833643,0,26,8,"In-Content","Image","25-34","Male","Midwest","Evening","Wednesday",0,"Mobile",7,4,0,-1.75032743231989,5,0,15,0,0.580486350120003,1,0,0.0158949190750718,62.5559516134672,0.404101415465059
3615,1,12.2197226653085,1,77,5,"Top Banner","Text","25-34","Male","Midwest","Afternoon","Sunday",5,"Mobile",7,5,1,3.58805482327111,8,1,15,23,1.35069556639562,0,1,0.0636368365772069,87.6492706127465,0.403347747940686
2836,1,11.2008280997276,1,6,6,"In-Content","Image","18-24","Female","Northeast","Morning","Thursday",3,"Mobile",5,5,1,1.15693975855632,5,1,6,1,-0.0909648601674357,1,0,0.0339259443711489,56.2571384012699,0.395850904009488
6997,11,4.81559889070821,1,20,6,"In-Content","Image","25-34","Female",NA,"Morning","Thursday",12,"Mobile",10,1,1,3.82374273089573,5,1,3,2,-5.51133568309112,0,0,0.0448055044841021,85.0882742088288,0.413181359531454
6903,10,1.87840138795268,0,25,6,"Side Banner","Video","25-34","Female","Northeast","Morning","Friday",5,"Mobile",5,4,0,-2.18912389935089,4,0,1,10,0.237059182837018,1,0,0.0487464014347643,80.1631327602081,0.419445408058459
6271,12,2.67928515615367,0,51,6,"Side Banner","Video","18-24","Male","South","Evening","Saturday",3,"Desktop",1,1,1,-2.81431533894605,6,0,73,1,1.6994683404687,1,0,0.0957062686164863,91.3914038566872,0.424938888399353
3167,1,11.7081411504256,1,51,6,"In-Content","Video","18-24","Female","West","Evening","Tuesday",4,"Mobile",5,2,0,3.89985450378027,5,1,0,0,1.5321609989782,0,0,0.0217665062635206,72.4066834198311,0.426481620829608
4801,3,8.52998251593621,1,51,10,"Side Banner","Video","18-24","Female","South","Afternoon","Sunday",3,"Mobile",2,8,1,-4.97400902484685,5,0,30,4,0.132591729127739,1,0,0.0635797095694579,63.5545049561188,0.42995017824096
5757,8,9.3383163179448,0,NA,6,"Side Banner","Video","45-54","Female","Northeast","Afternoon","Thursday",4,"Mobile",8,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.427164375468215
1243,1,13.6361407372239,1,87,1,"Top Banner","Text","25-34","Female",NA,"Night","Tuesday",3,"Mobile",8,2,1,1.40526294582637,12,1,191,17,-0.697442591011343,1,1,0.0325036662234925,76.4283471158706,0.397002887329563
